Symbol;Position;Type;Lots;Open time;Open price;Close time;Close price;Profit;Net profit;Rollover;Comment;S/L;T/P
AUDUSD;1420791251;Buy;0.01;13.08.2024 09:48:14;0.66159;13.08.2024 14:34:24;0.6632;1497.49;1 497.49;0;;0.66158;0.66459
EURUSD;1421178269;Buy Limit;0.01;13.08.2024 13:18:23;1.09751;13.08.2024 14:02:14;1.09793;390.65;390.65;0;[T/P];1.09721;1.09791
EURJPY;1420967202;Sell Stop;0.01;13.08.2024 10:55:40;161.042;13.08.2024 13:23:33;161.192;-950.38;-950.38;0;[S/L];161.192;160.667
GBPCHF;1420980148;Buy Limit;0.01;13.08.2024 11:03:40;1.11061;13.08.2024 13:19:48;1.11172;1193.39;1 193.39;0;[T/P];1.11061;1.11172
EURUSD;1420983945;Sell Stop;0.01;13.08.2024 11:05:22;1.09544;13.08.2024 12:38:47;1.09634;-837.69;-837.69;0;[S/L];1.09628;1.09294
USDCAD;1420770874;Sell Stop;0.01;13.08.2024 09:43:03;1.37327;13.08.2024 10:30:43;1.37411;-570.89;-570.89;0;[S/L];1.37409;1.37203
EURJPY;1420784297;Buy Stop;0.01;13.08.2024 09:46:27;161.35;13.08.2024 10:06:31;160.939;-2608.06;-2 608.06;0;[S/L];160.939;162.238
EURJPY;1420592441;Buy Stop;0.01;13.08.2024 08:36:22;161.34;13.08.2024 09:13:56;160.862;-3035.95;-3 035.95;0;[S/L];160.863;161.817
NZDUSD;1419920359;Buy;0.01;12.08.2024 17:08:32;0.60241;13.08.2024 08:14:00;0.6041;1578.12;1 556.70;0;;0.60141;0.60485
EURUSD;1419960648;Buy Stop;0.01;12.08.2024 19:56:47;1.09365;13.08.2024 03:15:49;1.09265;-933.8;-933.80;0;[S/L];1.09265;1.09487
USDCAD;1419551145;Buy Stop;0.01;12.08.2024 11:35:37;1.37458;13.08.2024 03:02:24;1.37335;-836.21;-839.52;0;[S/L];1.37336;1.37758
EURGBP;1419959935;Buy Stop;0.01;12.08.2024 19:55:03;0.85647;13.08.2024 01:59:58;0.8558;-799.49;-799.49;0;[S/L];0.85581;0.85787
EURJPY;1419963088;Buy Limit;0.01;12.08.2024 20:02:28;160.816;12.08.2024 21:18:19;161.102;1811.76;1 811.76;0;[T/P];160.626;161.102
USDJPY;1419869647;Sell Stop;0.01;12.08.2024 15:37:10;147.144;12.08.2024 20:54:41;147.279;-856.76;-1 021.52;0;[S/L];147.274;146.533
AUDUSD;1419929303;Buy Stop;0.01;12.08.2024 18:05:06;0.65886;12.08.2024 20:29:14;0.658;-803.07;-803.07;0;[S/L];0.658;0.66008
EURGBP;1419926463;Sell Stop;0.01;12.08.2024 17:54:13;0.85569;12.08.2024 17:55:44;0.85688;-1420.04;-1 420.04;0;[S/L];0.8568;0.85441
AUDUSD;1419733185;Buy Stop;0.01;12.08.2024 13:25:37;0.65902;12.08.2024 17:05:01;0.65805;-905.79;-905.79;0;[S/L];0.65825;0.66013
GBPCHF;1419875630;Sell Stop;0.01;12.08.2024 15:42:29;1.10378;12.08.2024 16:59:56;1.1051;-1425.91;-1 425.91;0;[S/L];1.10501;1.10178
NZDUSD;1419453540;Buy Stop;0.01;12.08.2024 10:58:25;0.60281;12.08.2024 11:34:53;0.60193;-819.74;-819.74;0;[S/L];0.60193;0.60411
GBPCHF;1419503703;Sell;0.01;12.08.2024 11:21:09;1.10926;12.08.2024 11:30:57;1.1076;1784.53;1 784.53;0;;1.11006;1.10598
NOKSEK;1419520582;Sell;0.1;12.08.2024 11:25:20;0.9739;12.08.2024 11:30:51;0.9773;-3012.01;-3 012.01;0;;0.9779;0.9724
EURGBP;1419484489;Sell Stop;0.01;12.08.2024 11:12:18;0.85491;12.08.2024 11:22:52;0.85535;-523.31;-523.31;0;[S/L];0.85535;0.85419
EU50;1419305656;Sell;0.01;12.08.2024 10:05:33;4683.6;12.08.2024 10:48:34;4700.4;-1708.48;-1 708.48;0;;4705.8;4658.1
AUDUSD;1419261162;Sell Stop;0.01;12.08.2024 09:52:28;0.65944;12.08.2024 10:46:54;0.66045;-940.68;-940.68;0;[S/L];0.66044;0.65794
GBPCHF;1419284732;Sell Stop;0.01;12.08.2024 09:59:09;1.10861;12.08.2024 10:14:39;1.11032;-1831.7;-1 831.70;0;[S/L];1.11031;1.10649
AUDUSD;1418456851;Buy Limit;0.01;11.08.2024 20:16:52;0.65776;12.08.2024 03:51:07;0.65953;1648.22;1 648.22;0;[T/P];0.65677;0.65953
EURGBP;1418450327;Buy Stop;0.01;11.08.2024 19:59:40;0.85606;12.08.2024 01:51:04;0.85509;-1153.22;-1 153.22;0;[S/L];0.85509;0.85788
USDJPY;1418454653;Sell Stop;0.01;11.08.2024 20:10:19;146.891;11.08.2024 21:55:01;146.992;-640.37;-640.37;0;[S/L];146.991;146.537
GBPCHF;1418452652;Sell Stop;0.01;11.08.2024 20:04:58;1.10231;11.08.2024 21:51:00;1.10401;-1831.34;-1 831.34;0;[S/L];1.10401;1.09915
USDJPY;1418386457;Sell Stop;0.01;11.08.2024 17:16:47;146.608;11.08.2024 17:24:07;146.797;-1200.98;-1 200.98;0;[S/L];146.796;146.373
USDCAD;1417931001;Sell Stop;0.01;09.08.2024 12:57:43;1.37254;11.08.2024 17:04:09;1.3742;-1126.65;-1 223.69;0;[S/L];1.37365;1.37014
USDJPY;1417929875;Sell Stop;0.01;09.08.2024 12:56:29;146.589;11.08.2024 17:00:09;146.721;-839.17;-1 168.71;0;[S/L];146.711;146.412
GBPCHF;1417820644;Buy Stop;0.01;09.08.2024 11:22:44;1.10385;11.08.2024 17:00:09;1.10145;-2580.22;-2 402.34;0;[S/L];1.10258;1.10511
EURGBP;1417943898;Sell Stop;0.01;09.08.2024 13:09:24;0.85571;11.08.2024 17:00:09;0.85757;-2214.42;-2 201.70;0;[S/L];0.85715;0.85283
AUDUSD;1418062873;Sell Stop;0.01;09.08.2024 15:04:12;0.65727;09.08.2024 15:08:08;0.65766;-363.43;-363.43;0;[S/L];0.65766;0.65667
EURUSD;1417818070;Buy Stop;0.01;09.08.2024 11:21:07;1.09244;09.08.2024 13:07:42;1.09164;-746.98;-746.98;0;[S/L];1.09164;1.09394
EU50;1417638586;Buy Stop;0.01;09.08.2024 10:04:46;4684.4;09.08.2024 12:18:37;4684.6;20.38;20.38;0;[S/L];4685.5;4709.4
NZDUSD;1417740367;Buy Stop;0.01;09.08.2024 10:41:24;0.60187;09.08.2024 12:11:58;0.60065;-1138.41;-1 138.41;0;[S/L];0.60065;0.60362
USDCAD;1417646346;Sell Stop;0.01;09.08.2024 10:07:24;1.37333;09.08.2024 12:05:44;1.37335;-13.59;-13.59;0;[S/L];1.37335;1.37093
EURGBP;1417654596;Sell;0.01;09.08.2024 10:10:47;0.85672;09.08.2024 11:21:29;0.85552;1427.58;1 427.58;0;;0.85675;0.85535
GBPUSD;1417661493;Buy;0.01;09.08.2024 10:13:01;1.27532;09.08.2024 11:20:02;1.27715;1703.58;1 703.58;0;;1.2731;1.27847
EURUSD;1416583778;Buy Stop;0.01;08.08.2024 15:12:35;1.09159;09.08.2024 08:35:07;1.09094;-605.75;-682.02;0;[S/L];1.09096;1.09339
AUDUSD;1416735656;Buy Stop;0.01;08.08.2024 19:52:10;0.65939;09.08.2024 06:20:12;0.65765;-1628.59;-1 628.59;0;[S/L];0.65766;0.66126
AUDCAD;1416670896;Buy Stop;0.01;08.08.2024 16:32:30;0.90522;09.08.2024 05:47:09;0.90403;-810.78;-834.77;0;[S/L];0.90403;0.90736
EURGBP;1416729576;Sell Limit;0.01;08.08.2024 19:34:18;0.8564;09.08.2024 04:30:13;0.85546;1123.85;1 123.85;0;[T/P];0.857;0.85546
NZDUSD;1416736324;Buy Stop;0.01;08.08.2024 19:53:31;0.6009;08.08.2024 20:15:17;0.60009;-758.14;-758.14;0;[S/L];0.60009;0.60201
EURJPY;1416678151;Buy Limit;0.01;08.08.2024 16:49:09;160.785;08.08.2024 19:13:21;161.325;3419.9;3 481.96;0;[T/P];160.435;161.325
GBPJPY;1416576135;Sell Stop;0.01;08.08.2024 15:06:58;187.652;08.08.2024 17:10:02;187.851;-1266.07;-1 266.07;0;[S/L];187.84;186.819
EURGBP;1416677015;Sell Stop;0.01;08.08.2024 16:45:54;0.85624;08.08.2024 17:05:15;0.857;-907.29;-907.29;0;[S/L];0.85695;0.85539
CHN.cash;1416597891;Buy;0.01;08.08.2024 15:26:56;6040;08.08.2024 16:47:52;6009;-2901.51;-2 901.51;0;;5989;6098
NZDUSD;1416059014;Buy;0.01;08.08.2024 10:16:06;0.59979;08.08.2024 16:31:41;0.601;1132.52;1 132.52;0;;0.59978;0.6029
USDCAD;1416007674;Sell;0.01;08.08.2024 10:02:20;1.37475;08.08.2024 15:01:45;1.37326;1016.28;1 016.28;0;;1.37479;1.37155
EURUSD;1416380921;Sell Stop;0.01;08.08.2024 12:40:49;1.09055;08.08.2024 14:59:18;1.09177;-1142.55;-1 142.55;0;[S/L];1.09177;1.08847
EURJPY;1416329693;Buy;0.01;08.08.2024 12:09:52;160.512;08.08.2024 14:14:25;160.833;2038.76;2 038.76;0;;160.035;161.127
EURUSD;1416204039;Buy;0.01;08.08.2024 11:06:22;1.0914;08.08.2024 12:40:36;1.09061;-739.93;-739.93;0;;1.08985;1.09575
EURGBP;1416199814;Sell;0.01;08.08.2024 11:04:37;0.85767;08.08.2024 11:58:47;0.85656;1325.55;1 325.55;0;;0.85766;0.85612
EURJPY;1416090037;Buy;0.01;08.08.2024 10:26:03;160.343;08.08.2024 11:02:34;160.569;1438.37;1 438.37;0;;159.988;161.493
FRA40;1416002852;Buy;0.01;08.08.2024 10:01:07;7244.8;08.08.2024 11:02:29;7264.9;2054.09;2 054.09;0;;7220.7;7327.2
AUDUSD;1415994864;Buy Limit;0.01;08.08.2024 09:59:11;0.65525;08.08.2024 10:13:47;0.65696;1602.13;1 602.13;0;[T/P];0.65414;0.65695
EURGBP;1415025018;Buy Stop;0.01;07.08.2024 20:56:24;0.86187;08.08.2024 02:29:31;0.86065;-1461.74;-1 461.74;0;[S/L];0.86065;0.86379
EURUSD;1415008868;Buy Limit;0.01;07.08.2024 20:26:55;1.09304;08.08.2024 02:12:13;1.0942;1094.02;1 094.02;0;[T/P];1.09228;1.09418
GBPUSD;1415026231;Sell Stop;0.01;07.08.2024 20:58:50;1.26803;07.08.2024 22:36:40;1.26953;-1415.69;-1 415.69;0;[S/L];1.26953;1.26571
AUDCAD;1414997921;Sell Stop;0.01;07.08.2024 20:07:24;0.89615;07.08.2024 21:16:57;0.89715;-687.13;-687.13;0;[S/L];0.89715;0.89455
AUDUSD;1415023345;Sell Stop;0.01;07.08.2024 20:52:40;0.6515;07.08.2024 21:04:35;0.65272;-1151.42;-1 151.42;0;[S/L];0.65272;0.6495
UK100;1414749578;Sell;0.01;07.08.2024 14:37:19;8089.4;07.08.2024 20:48:35;8073.6;1889.78;1 889.78;0;;8119.4;8026.4
EURJPY;1414987503;Sell;0.01;07.08.2024 19:50:15;159.4;07.08.2024 20:48:31;159.095;1977.81;1 977.81;0;;160.166;158.26
NZDUSD;1414964576;Sell Stop;0.01;07.08.2024 19:09:13;0.59914;07.08.2024 20:25:27;0.59994;-755.03;-755.03;0;[S/L];0.59994;0.59734
USDCHF;1414961843;Sell;0.01;07.08.2024 19:01:16;0.86065;07.08.2024 19:52:02;0.85925;1538.08;1 538.08;0;;0.86205;0.85743
USDCHF;1414755281;Buy Stop;0.01;07.08.2024 14:41:07;0.86203;07.08.2024 19:06:54;0.86059;-1577.75;-1 495.05;0;[S/L];0.86059;0.86403
GBPCHF;1414757430;Sell;0.01;07.08.2024 14:42:38;1.09394;07.08.2024 19:00:31;1.09199;2138.37;1 982.79;0;;1.0977;1.08806
AUDUSD;1413170232;Buy;0.01;06.08.2024 20:57:22;0.6539;07.08.2024 07:28:49;0.6571;3017.66;3 017.66;0;;0.65138;0.6582
GBPJPY;1413165571;Buy;0.01;06.08.2024 20:46:55;184.218;06.08.2024 21:38:06;184.89;4351;4 351.00;0;;183.326;186.048
AUDCAD;1413100078;Buy;0.01;06.08.2024 18:05:10;0.89872;06.08.2024 20:49:21;0.9002;1012.68;1 012.68;0;;0.89869;0.9006
USDJPY;1413148649;Buy;0.01;06.08.2024 20:11:11;145.029;06.08.2024 20:43:33;145.199;1103.93;1 103.93;0;;144.636;146.306
EURCHF;1413092439;Sell Stop;0.01;06.08.2024 17:30:11;0.93028;06.08.2024 20:07:15;0.9325;-2455.17;-2 554.48;0;[S/L];0.9325;0.92616
USDCHF;1412746186;Sell;0.01;06.08.2024 12:40:25;0.85284;06.08.2024 17:28:36;0.85228;621.29;621.29;0;;0.85284;0.85007
GBPCHF;1412964612;Sell Stop;0.01;06.08.2024 15:19:10;1.08224;06.08.2024 17:28:10;1.08226;-22.19;-22.19;0;[S/L];1.08224;1.07705
USDJPY;1412897637;Sell;0.01;06.08.2024 14:36:13;145.172;06.08.2024 15:11:53;144.979;1256.25;1 256.25;0;;145.172;144.73
EU50;1412737552;Sell Stop;0.01;06.08.2024 12:33:17;4601.6;06.08.2024 14:15:34;4618.6;-1751.98;-1 751.98;0;[S/L];4618.6;4581.6
AUDUSD;1412605551;Buy;0.01;06.08.2024 11:23:34;0.6515;06.08.2024 13:01:25;0.65356;1942.42;1 942.42;0;;0.65153;0.65676
EURUSD;1412657238;Sell Stop;0.01;06.08.2024 11:46:36;1.09254;06.08.2024 12:33:07;1.09326;-678.65;-678.65;0;[S/L];1.09326;1.09126
EU50;1412619855;Sell Stop;0.01;06.08.2024 11:29:40;4586.6;06.08.2024 12:00:00;4605.4;-1938.72;-1 938.72;0;[S/L];4605.3;4558.6
AUDUSD;1411130473;Sell Stop;0.01;05.08.2024 19:16:12;0.65122;05.08.2024 19:31:13;0.652;-743.32;-743.32;0;[S/L];0.65199;0.64945
AUDUSD;1410426466;Sell Stop;0.01;05.08.2024 10:53:37;0.64785;05.08.2024 16:01:01;0.64962;-1686.76;-1 686.76;0;[S/L];0.64962;0.64285
AUDCAD;1410772408;Sell Stop;0.01;05.08.2024 13:01:06;0.89691;05.08.2024 13:15:22;0.8991;-1514.29;-1 514.29;0;[S/L];0.8991;0.8943
EU50;1410439280;Sell Stop;0.01;05.08.2024 10:57:27;4569.6;05.08.2024 12:03:30;4601.4;-3325.22;-3 325.22;0;[S/L];4600.7;4528.9
W20;1408780015;Buy Stop;0.01;05.08.2024 02:46:11;2252.9;05.08.2024 02:46:11;2249.1;-182.68;-182.68;0;[S/L];2303.1;2340.6
AUDUSD;1408298103;Buy Limit;0.01;04.08.2024 20:26:20;0.64914;04.08.2024 22:27:01;0.6509;1670.1;1 670.10;0;[T/P];0.648;0.6509
EURCHF;1408301075;Buy Stop;0.01;04.08.2024 20:30:09;0.93425;04.08.2024 20:52:00;0.93297;-1421.35;-1 421.35;0;[S/L];0.93298;0.9369
EURUSD;1408255452;Buy Limit;0.01;04.08.2024 19:37:27;1.09106;04.08.2024 20:25:19;1.09206;948.92;948.92;0;[T/P];1.0902;1.09206
GBPJPY;1408270822;Buy Stop;0.01;04.08.2024 20:04:42;186.298;04.08.2024 20:16:23;185.719;-3781.34;-3 781.34;0;[S/L];185.75;187.382
AUDUSD;1408246015;Sell;0.01;04.08.2024 19:24:13;0.65071;04.08.2024 19:52:21;0.64955;1101.39;1 101.39;0;;0.6517;0.6492
USDCHF;1408182443;Buy Stop;0.01;04.08.2024 17:31:39;0.85908;04.08.2024 19:52:08;0.85628;-3102.42;-3 019.50;0;[S/L];0.85631;0.86309
AUDCAD;1407754959;Buy Stop;0.01;02.08.2024 14:07:53;0.90334;04.08.2024 17:04:05;0.90126;-1422.4;-1 476.20;0;[S/L];0.9023;0.9054
NZDUSD;1407763192;Buy Stop;0.01;02.08.2024 14:16:39;0.59617;04.08.2024 17:00:09;0.59414;-1926.31;-1 966.85;0;[S/L];0.5953;0.598
EU50;1407801910;Sell Stop;0.01;02.08.2024 14:50:53;4672.4;02.08.2024 15:30:17;4682.6;-1056.48;-1 056.48;0;[S/L];4682.3;4657.2
EU50;1407752853;Sell Stop;0.01;02.08.2024 14:05:47;4665.4;02.08.2024 14:21:02;4673.6;-849.11;-849.11;0;[S/L];4673;4655.7
AUDUSD;1407419643;Buy Stop;0.01;02.08.2024 11:11:12;0.65182;02.08.2024 13:57:53;0.65075;-1015.34;-1 015.34;0;[S/L];0.65075;0.65367
USDCAD;1407686858;Sell Stop;0.01;02.08.2024 13:09:05;1.38621;02.08.2024 13:54:12;1.38711;-616.16;-616.16;0;[S/L];1.3871;1.38459
NZDUSD;1407414881;Buy Stop;0.01;02.08.2024 11:10:12;0.59681;02.08.2024 13:48:28;0.59578;-977.39;-977.39;0;[S/L];0.59578;0.59831
USDCAD;1407396435;Sell Stop;0.01;02.08.2024 11:05:28;1.38596;02.08.2024 12:53:37;1.38598;-13.73;-13.73;0;[S/L];1.38598;1.38236
USDCAD;1407395333;Buy;0.01;02.08.2024 11:05:08;1.3861;02.08.2024 11:05:19;1.38596;-96.19;-96.19;0;;;
USDCAD;1407365981;Sell Stop;0.01;02.08.2024 10:56:47;1.3852;02.08.2024 11:04:21;1.3862;-687.28;-687.28;0;[S/L];1.3862;1.3837
EURCHF;1407267065;Sell Stop;0.01;02.08.2024 10:35:07;0.93947;02.08.2024 10:46:33;0.93946;11.04;11.04;0;[S/L];0.93946;0.93725
EURUSD;1405991489;Sell Stop;0.01;01.08.2024 19:56:25;1.07866;02.08.2024 00:17:53;1.07973;-1019.78;-1 019.78;0;[S/L];1.07973;1.07679
NZDUSD;1406011344;Sell Stop;0.01;01.08.2024 20:43:06;0.59351;01.08.2024 21:39:42;0.59451;-953.07;-953.07;0;[S/L];0.59451;0.59125
EURJPY;1406010047;Sell Stop;0.01;01.08.2024 20:40:09;160.833;01.08.2024 20:51:55;161.099;-1698.42;-1 698.42;0;[S/L];161.087;160.451
US30;1405995209;Sell;0.01;01.08.2024 20:05:44;40399;01.08.2024 20:21:10;40373;1237.76;1 237.76;0;;40399;40339
NZDUSD;1405932257;Sell;0.01;01.08.2024 17:01:44;0.59424;01.08.2024 19:37:57;0.59453;-276.39;-295.08;0;;0.59488;0.59252
USDJPY;1405830630;Buy Stop;0.01;01.08.2024 15:30:05;149.602;01.08.2024 19:36:45;148.953;-4147.85;-4 041.69;0;[S/L];148.953;150.896
USDJPY;1405937848;Buy Stop;0.01;01.08.2024 17:34:21;149.368;01.08.2024 19:36:45;148.953;-2652.32;-2 546.16;0;[S/L];148.953;149.999
USDJPY;1405337992;Buy Stop;0.01;01.08.2024 11:10:12;149.996;01.08.2024 19:36:45;148.953;-6665.96;-6 559.80;0;[S/L];148.953;151.796
USDJPY;1405752941;Buy Stop;0.01;01.08.2024 14:38:08;149.653;01.08.2024 14:56:18;149.528;-795.84;-795.84;0;[S/L];149.53;149.996
AUDCAD;1405528107;Sell;0.01;01.08.2024 12:37:24;0.90273;01.08.2024 14:29:20;0.90137;933.52;933.52;0;;0.90183;0.90103
NZDUSD;1405169855;Sell;0.01;01.08.2024 10:23:36;0.59641;01.08.2024 14:29:09;0.59449;1829.89;1 829.89;0;;0.59641;0.5943
USDCAD;1405186774;Buy;0.01;01.08.2024 10:27:50;1.38241;01.08.2024 12:27:55;1.38533;1984.93;1 984.93;0;;1.38241;1.38618
EURCHF;1405346230;Buy Stop;0.01;01.08.2024 11:13:17;0.94327;01.08.2024 12:26:15;0.94194;-1434.21;-1 434.21;0;[S/L];0.94194;0.9448
USDCHF;1405351297;Buy Stop;0.01;01.08.2024 11:15:30;0.87442;01.08.2024 12:20:51;0.87335;-1153.31;-1 153.31;0;[S/L];0.87335;0.87565
AUDCAD;1405318282;Buy;0.01;01.08.2024 11:04:06;0.90307;01.08.2024 11:04:14;0.90283;-162.5;-162.50;0;;;
AUDUSD;1405193824;Sell Limit;0.01;01.08.2024 10:29:48;0.65394;01.08.2024 10:48:37;0.65283;1038.37;1 038.37;0;[T/P];0.65482;0.65283
GBPCHF;1405116348;Buy Stop;0.01;01.08.2024 10:10:39;1.122;01.08.2024 10:33:00;1.1193;-2878.22;-2 878.22;0;[S/L];1.1193;1.12511
US30;1405091493;Sell;0.01;01.08.2024 10:06:01;41012;01.08.2024 10:08:57;40939;3394.57;3 394.57;0;;41123;40724
US30;1404080558;Buy Stop;0.01;31.07.2024 19:13:56;41137;01.08.2024 03:31:00;41026;-5233.21;-5 233.21;0;[S/L];41026;41265
EURUSD;1404098291;Buy Stop;0.01;31.07.2024 20:05:12;1.08265;01.08.2024 02:27:49;1.082;-612.9;-612.90;0;[S/L];1.08202;1.08376

