Symbol;Position;Type;Lots;Open time;Open price;Close time;Close price;Profit;Net profit;Rollover;Comment;S/L;T/P
AUDNZD;1445165123;Buy Stop;0.02;04.09.2024 11:13:13;1.08513;04.09.2024 11:21:21;1.08452;-707.25;-707.25;0;[S/L];1.08453;1.08582
USDJPY;1445080477;Buy;0.01;04.09.2024 10:43:51;144.145;04.09.2024 11:10:09;144.275;842.48;842.48;0;;144.147;144.622
USDJPY;1445009908;Buy Stop;0.01;04.09.2024 10:21:39;144.289;04.09.2024 10:27:47;144.137;-984.74;-984.74;0;[S/L];144.139;144.6
GBPUSD;1443928257;Sell Stop;0.01;03.09.2024 20:27:11;1.31108;03.09.2024 21:49:18;1.31156;-445.86;-445.86;0;[S/L];1.31156;1.30897
GBPUSD;1443878682;Sell;0.01;03.09.2024 17:47:02;1.31105;03.09.2024 20:23:25;1.3113;-232.22;-255.20;0;;1.31166;1.30994
USDJPY;1443924467;Sell;0.01;03.09.2024 20:16:11;145.48;03.09.2024 20:22:40;145.315;1054.81;1 054.81;0;;145.404;145.214
USDCAD;1443923190;Sell Stop;0.01;03.09.2024 20:12:10;1.35441;03.09.2024 20:13:05;1.35468;-185.16;-185.16;0;[S/L];1.35468;1.35403
USDJPY;1443886740;Buy Stop;0.01;03.09.2024 18:10:58;145.43;03.09.2024 18:36:41;145.339;-581.25;-581.25;0;[S/L];145.34;145.574
USDJPY;1443538885;Sell;0.01;03.09.2024 12:30:21;145.751;03.09.2024 15:51:32;145.632;759.07;759.07;0;;145.691;145.34
USDCAD;1443759085;Sell Stop;0.01;03.09.2024 15:17:19;1.35439;03.09.2024 15:35:18;1.35507;-466.19;-466.19;0;[S/L];1.35506;1.3537
GBPUSD;1443686490;Buy;0.01;03.09.2024 14:15:36;1.30903;03.09.2024 14:51:09;1.3096;529.2;529.20;0;;1.30905;1.31047
USDCAD;1443543469;Buy;0.01;03.09.2024 12:33:56;1.35457;03.09.2024 14:12:26;1.35533;520.54;520.54;0;;1.35407;1.35618
GBPUSD;1443545747;Sell Limit;0.01;03.09.2024 12:35:33;1.31065;03.09.2024 13:18:36;1.30934;1217.21;1 217.21;0;[T/P];1.31054;1.30935
USDCAD;1443363149;Sell;0.01;03.09.2024 10:59:51;1.35504;03.09.2024 12:07:16;1.35456;328.71;328.71;0;;1.35501;1.35244
GBPUSD;1443396734;Buy;0.01;03.09.2024 11:10:22;1.30953;03.09.2024 12:06:28;1.31029;704.5;704.50;0;;1.30953;1.31137
GBPUSD;1442079977;Buy Stop;0.01;02.09.2024 21:01:52;1.31386;02.09.2024 21:43:07;1.3137;-146.81;-146.81;0;[S/L];1.3137;1.31461
AUDJPY;1442064149;Sell;0.01;02.09.2024 20:17:24;99.602;02.09.2024 20:18:38;99.646;-275.29;-275.29;0;;99.696;99.542
EURUSD;1441861643;Buy;0.01;02.09.2024 10:45:20;1.10689;02.09.2024 15:09:29;1.10717;256.92;256.92;0;;1.10654;1.10814
GBPUSD;1441860552;Buy Stop;0.01;02.09.2024 10:44:49;1.31498;02.09.2024 12:18:17;1.31397;-925.13;-925.13;0;[S/L];1.31398;1.3162
USDJPY;1441861226;Sell Stop;0.01;02.09.2024 10:45:08;146.938;02.09.2024 11:15:58;147.037;-616.87;-616.87;0;[S/L];147.037;146.788
USDJPY;1441103730;Sell Limit;0.01;01.09.2024 21:22:34;146.122;01.09.2024 23:19:16;145.888;1464.05;1 464.05;0;[T/P];146.312;145.889
EURUSD;1441102137;Buy Stop;0.01;01.09.2024 21:18:38;1.10539;01.09.2024 22:06:16;1.10482;-519.97;-519.97;0;[S/L];1.10483;1.10622
GBPUSD;1441105176;Buy Stop;0.01;01.09.2024 21:27:47;1.31325;01.09.2024 21:44:58;1.31255;-638.55;-638.55;0;[S/L];1.31256;1.31454
USDJPY;1441086691;Sell;0.01;01.09.2024 20:40:12;146.262;01.09.2024 21:20:59;146.084;1112.17;1 112.17;0;;146.259;145.989
GBPUSD;1441084658;Buy Stop;0.01;01.09.2024 20:32:56;1.31355;01.09.2024 21:13:31;1.31312;-392.25;-392.25;0;[S/L];1.31312;1.31466
EURUSD;1441081324;Buy Stop;0.01;01.09.2024 20:20:20;1.10485;01.09.2024 21:12:40;1.10517;291.91;291.91;0;[S/L];1.10517;1.10618
GBPUSD;1441067584;Sell;0.01;01.09.2024 19:30:09;1.31297;01.09.2024 20:18:15;1.31301;-36.51;-36.51;0;;1.31342;1.31217
EURUSD;1441022288;Buy Stop;0.01;01.09.2024 17:00:10;1.10602;01.09.2024 20:07:42;1.10421;-1651.12;-1 724.22;0;[S/L];1.10425;1.10879

